individual,language_indiv,filename,file_origin,onset,offset,#phone,prev_phone,next_phone,speaker,assimilation,grade,code_assim,nb_stimuli,language_indiv_code,language_stimuli,language_stimuli_code
2,french,FR-participant6_kɛf,participant6/participant6_fr8,6.08,6.38,ɛ,k,f,FR-participant6,ɛ,3,4,29,1,FR,0
2,french,GLO37,S07F_L139_V6_M1_N3_CS0,NA,NA,o,f,f,S07F,o,2,8,30,1,GL,4
2,french,EN1681,participant1/participant1_en6,24.16,24.55,ʊ,t,s,EN-participant1,o,2,8,31,1,EN,1
2,french,FR-participant6_sœt,participant6/participant6_fr13,3.96758,4.50847,œ,s,t,FR-participant6,œ,3,6,32,1,FR,0
2,french,ES21,participant2/participant2_est4,22.21,22.68,y:,l,s,ES-participant2,y,4,1,33,1,ES,6
2,french,FR1882,participant3/participant3_fr18,20.88,21.48,u,ʃ,v,FR-participant3,u,4,2,34,1,FR,0
2,french,FR-participant5_keb,participant5/participant5_fr6,11.86,12.3,e,k,b,FR-participant5,i,4,0,35,1,FR,0
2,french,BR921,participant5/participant5_br3,26.23,26.71,ẽ,s,t,BR-participant5,ɑ̃,3,12,36,1,BR,2
2,french,GR504,participant3/participant3_ger4,10.31,10.75,ʊ,f,s,GR-participant3,ɔ,3,9,37,1,GR,3
2,french,FR-participant3_sok,participant3/participant3_fr19,28.86746,29.42,o,s,k,FR-participant3,u,3,2,38,1,FR,0
2,french,FR1358,participant4/participant4_fr24,36.11,36.62,ɔ̃,z,f,FR-participant4,ɔ̃,4,11,39,1,FR,0
2,french,EN991,participant4/participant4_en9,1.04,1.46,oʊ,t,f,EN-participant4,ɔ,3,9,40,1,EN,1
2,french,FR-participant5_tɔʃ,participant5/participant5_fr15,35.36,35.92,ɔ,t,ʃ,FR-participant5,ø,2,5,41,1,FR,0
2,french,GLO126,S04F_L097_V6_M1_N3_CS0,NA,NA,ɔ,g,g,S04F,ɔ,3,9,42,1,GL,4
2,french,BR381,participant4/participant4_br1,4.7283,5.06084,a,s,k,BR-participant4,ɔ,2,9,43,1,BR,2
2,french,FR-participant7_tɔt,participant7/participant7_fr13,48.43,48.86,ɔ,t,t,FR-participant7,u,4,2,44,1,FR,0
2,french,TU26,participant2/participant2_tur1,24.06,24.33,u,g,g,TU-participant2,u,4,2,45,1,TU,5
2,french,FR876,participant2/participant2_fr11,0.53,0.8,a,m,d,FR-participant2,a,3,7,46,1,FR,0
2,french,FR-participant5_kɛb,participant5/participant5_fr7,35.88,36.28,ɛ,k,b,FR-participant5,ɛ,3,4,47,1,FR,0
2,french,GR299,participant4/participant4_ger8,25.80000,26.34950,yː,ts,k,GR-participant4,u,3,2,48,1,GR,3
2,french,ES111,participant4/participant4_est1,10.41,10.79,ø:,m,v,ES-participant4,œ,3,6,49,1,ES,6
2,french,FR-participant5_køs,participant5/participant5_fr9,26.81,27.42,ø,k,s,FR-participant5,œ,3,6,50,1,FR,0
2,french,EN2768,participant8/participant8_en7,41.62,42.14,u,f,s,EN-participant8,u,3,2,51,1,EN,1
2,french,BR46,participant2/participant2_br9,35.49,36.15,i,d,s,BR-participant2,i,4,0,52,1,BR,2
2,french,FR-participant6_føt,participant6/participant6_fr11,4.54578,5.12398,ø,f,t,FR-participant6,œ,4,6,53,1,FR,0
2,french,BR834,participant1/participant1_br11,33.55,34.08,u,k,s,BR-participant1,u,4,2,54,1,BR,2
2,french,GLO43,S01F_L075_V6_M1_N3_CS0,NA,NA,a,f,f,S01F,a,4,7,55,1,GL,4
2,french,FR-participant3_søt,participant3/participant3_fr12,5.66,6.41,ø,s,t,FR-participant3,œ,3,6,56,1,FR,0
2,french,FR4487,participant8/participant8_fr32,3.54,4.14,ɑ̃,f,f,FR-participant8,ɑ̃,4,12,57,1,FR,0
2,french,GR123,participant6/participant6_ger3,2.74,3.16,øː,l,t,GR-participant6,œ,4,6,58,1,GR,3
2,french,FR-participant4_kef,participant4/participant4_fr7,11.63,12.18,e,k,f,FR-participant4,i,4,0,59,1,FR,0
2,french,TU104,participant4/participant4_tur2,15.25,15.64,œ,ʃ,v,TU-participant4,œ,3,6,60,1,TU,5
2,french,FR2447,participant1/participant1_fr2,21.26,21.68,i,z,b,FR-participant1,i,4,0,61,1,FR,0
2,french,FR-participant3_sɔb,participant3/participant3_fr20,42.76,43.3,ɔ,s,b,FR-participant3,ɔ,3,9,62,1,FR,0
2,french,EN2447,participant5/participant5_en2,33.51,33.87,ɪ,t,s,EN-participant5,ɛ,2,4,63,1,EN,1
2,french,BR997,participant5/participant5_br2,9.92,10.42,ɔ,z,f,BR-participant5,ɔ,3,9,64,1,BR,2
2,french,FR-participant7_toʃ,participant7/participant7_fr11,20.58615,20.97,o,t,ʃ,FR-participant7,u,4,2,65,1,FR,0
2,french,ES352,participant5/participant5_est5,17.38,18.17,ɤ:,m,v,ES-participant5,u,4,2,66,1,ES,6
2,french,FR526,participant6/participant6_fr17,8.21000,8.72374,o,z,b,FR-participant6,o,3,8,67,1,FR,0
2,french,FR-participant8_tot,participant8/participant8_fr23,10.38,10.84,o,t,t,FR-participant8,u,3,2,68,1,FR,0
2,french,EN983,participant4/participant4_en14,29.12,29.53,æ,z,f,EN-participant4,a,3,7,69,1,EN,1
2,french,GLO110,S04F_L086_V6_M1_N3_CS0,NA,NA,ɛ,p,p,S04F,ɛ,3,4,70,1,GL,4
2,french,FR-participant7_tɛʃ,participant7/participant7_fr4,21.09,21.59,ɛ,t,ʃ,FR-participant7,i,4,0,71,1,FR,0
2,french,GR657,participant5/participant5_ger9,6.76,7.52,aː,f,s,GR-participant5,a,4,7,72,1,GR,3
2,french,GLO130,S05M_L112_V6_M1_N3_CS0,NA,NA,aː,t,t,S05M,ɔ,3,9,73,1,GL,4
2,french,BR490,participant3/participant3_br4,17.01,17.43403,e,s,p,BR-participant3,i,4,0,74,1,BR,2
2,french,GR331,participant4/participant4_ger6,0.69045,1.18000,ɪ,ɡ,s,GR-participant4,œ,2,6,75,1,GR,3
2,french,TU115,participant4/participant4_tur1,19.6,19.98,ɯ,f,z,TU-participant4,ø,3,5,76,1,TU,5
2,french,FR2428,participant1/participant1_fr9,17.30000,17.82572,ø,z,b,FR-participant1,u,4,2,77,1,FR,0
2,french,EN2215,participant7/participant7_en3,41.93,42.41,i,z,f,EN-participant7,i,4,0,78,1,EN,1
2,french,BR463,participant3/participant3_br5,8.0,8.36,o,k,s,BR-participant3,u,4,2,79,1,BR,2
2,french,FR1992,participant3/participant3_fr23,43.61133,44.16000,ɛ̃,f,z,FR-participant3,ɑ̃,4,12,80,1,FR,0
2,french,GLO58,S05M_L091_V6_M1_N3_CS0,NA,NA,i,f,f,S05M,œ,4,6,81,1,GL,4
2,french,BR26,participant2/participant2_br8,18.64,19.18,ũ,k,b,BR-participant2,ɔ̃,4,11,82,1,BR,2
2,french,GR253,participant2/participant2_ger7,12.01,12.51,øː,ks,d,GR-participant2,ø,3,5,83,1,GR,3
2,french,BR74,participant2/participant2_br1,15.19,15.8,ɛ,d,s,BR-participant2,ɛ,4,4,84,1,BR,2
2,french,FR1626,participant4/participant4_fr7,13.62,14.05,e,z,f,FR-participant4,i,4,0,85,1,FR,0
2,french,BR810,participant1/participant1_br1,12.62,13.12,ɛ,t,t,BR-participant1,ɛ,4,4,86,1,BR,2
2,french,EN1352,participant3/participant3_en3,1.94,2.32,i,z,b,EN-participant3,i,4,0,87,1,EN,1
2,french,TU204,participant1/participant1_tur6,15.07,15.46,u,ʃ,t,TU-participant1,u,4,2,88,1,TU,5
2,french,ES178,participant3/participant3_est5,3.96000,4.50687,ɤ:,k,r,ES-participant3,œ,3,6,89,1,ES,6
2,french,GR560,participant1/participant1_ger11,26.22,26.73,uː,z,t,GR-participant1,u,4,2,90,1,GR,3
2,french,FR3433,participant5/participant5_fr15,42.82,43.21,ɔ,z,b,FR-participant5,ɔ,3,9,91,1,FR,0
2,french,ES224,participant1/participant1_est2,31.52,31.88,a:,l,s,ES-participant1,a,3,7,92,1,ES,6
2,french,EN610,participant2/participant2_en13,15.83,16.4,ɛ,f,s,EN-participant2,e,3,3,93,1,EN,1
2,french,FR3111,participant7/participant7_fr14,39.95,40.53,ɛ̃,f,f,FR-participant7,ɛ̃,4,10,94,1,FR,0
2,french,EN2297,participant7/participant7_en17,35.89,36.41,æ,t,s,EN-participant7,ɛ,3,4,95,1,EN,1
2,french,FR423,participant6/participant6_fr5,43.43248,43.95473,y,f,z,FR-participant6,y,4,1,96,1,FR,0
2,french,GLO13,S01F_L086_V6_M1_N3_CS0,NA,NA,ɛ,p,p,S01F,ɛ,4,4,97,1,GL,4
2,french,ES290,participant5/participant5_est6,12.91,13.77,a:,s,t,ES-participant5,ɔ,3,9,98,1,ES,6
3,french,FR3367,participant7/participant7_fr7,33.85,34.3,œ,z,f,FR-participant7,œ,2,6,0,1,FR,0
3,french,EN2003,participant7/participant7_en16,6.93,7.31,ʌ,t,s,EN-participant7,ø,2,5,1,1,EN,1
3,french,FR-participant5_teʃ,participant5/participant5_fr5,29.79,30.41,e,t,ʃ,FR-participant5,i,2,0,2,1,FR,0
3,french,BR617,participant3/participant3_br2,28.40000,28.86746,ɐ̃,z,b,BR-participant3,ø,2,5,3,1,BR,2
3,french,GR10,participant6/participant6_ger2,20.51,20.9,yː,ɡ,s,GR-participant6,y,2,1,4,1,GR,3
3,french,FR-participant5_kɛb,participant5/participant5_fr7,35.88,36.28,ɛ,k,b,FR-participant5,ɛ,3,4,5,1,FR,0
3,french,ES201,participant3/participant3_est3,1.99,2.47,ø:,k,r,ES-participant3,œ,3,6,6,1,ES,6
3,french,GLO23,S02M_L080_V6_M1_N3_CS0,NA,NA,ɛ,t,t,S02M,ɛ,4,4,7,1,GL,4
3,french,FR-participant5_kœs,participant5/participant5_fr11,3.5,4.06,œ,k,s,FR-participant5,ø,2,5,8,1,FR,0
3,french,TU215,participant1/participant1_tur4,16.28,16.93,œ,d,ʃ,TU-participant1,u,1,2,9,1,TU,5
3,french,FR2029,participant3/participant3_fr10,26.06,26.68,ɛ,f,z,FR-participant3,ɛ,1,4,10,1,FR,0
3,french,FR-participant5_køs,participant5/participant5_fr9,26.81,27.42,ø,k,s,FR-participant5,y,1,1,11,1,FR,0
3,french,BR681,participant1/participant1_br12,16.86,17.37,ẽ,s,t,BR-participant1,i,1,0,12,1,BR,2
3,french,EN73,participant6/participant6_en7,17.36,17.95,ʊ,f,s,EN-participant6,o,4,8,13,1,EN,1
3,french,FR-participant4_sɔk,participant4/participant4_fr20,15.31,15.86,ɔ,s,k,FR-participant4,ɔ,4,9,14,1,FR,0
3,french,FR2782,participant1/participant1_fr6,15.2,15.79,e,f,f,FR-participant1,u,1,2,15,1,FR,0
3,french,ES296,participant5/participant5_est6,28.07,28.68,a:,l,s,ES-participant5,a,2,7,16,1,ES,6
3,french,FR-participant7_søk,participant7/participant7_fr6,36.30528,36.74,ø,s,k,FR-participant7,y,1,1,17,1,FR,0
3,french,GR456,participant3/participant3_ger9,17.27,17.85,øː,ks,d,GR-participant3,ø,1,5,18,1,GR,3
3,french,GLO156,S04F_L073_V6_M1_N3_CS0,NA,NA,a,g,g,S04F,ɔ,4,9,19,1,GL,4
3,french,FR-participant6_sœt,participant6/participant6_fr13,3.96758,4.50847,œ,s,t,FR-participant6,ɛ,3,4,20,1,FR,0
3,french,BR213,participant4/participant4_br1-3,8.11000,8.41050,ɛ,t,ʃ,BR-participant4,ɛ,2,4,21,1,BR,2
3,french,EN770,participant4/participant4_en16,6.67,7.1,ɑ,b,f,EN-participant4,a,2,7,22,1,EN,1
3,french,FR-participant5_kos,participant5/participant5_fr15,8.29,8.95,o,k,s,FR-participant5,u,4,2,23,1,FR,0
3,french,FR834,participant2/participant2_fr18,5.59000,6.01778,ɑ̃,z,b,FR-participant2,ɔ̃,4,11,24,1,FR,0
3,french,GR163,participant2/participant2_ger10,0.65,1.06,uː,f,t,GR-participant2,u,3,2,25,1,GR,3
3,french,FR-participant4_kef,participant4/participant4_fr7,11.63,12.18,e,k,f,FR-participant4,e,2,3,26,1,FR,0
3,french,BR513,participant3/participant3_br9,17.18000,17.52729,õ,k,b,BR-participant3,ɔ̃,2,11,27,1,BR,2
3,french,TU122,participant4/participant4_tur5,6.91,7.28,i,ʃ,t,TU-participant4,i,2,0,28,1,TU,5
3,french,FR-participant3_des,participant3/participant3_fr7,15.38,15.9,e,d,s,FR-participant3,i,0,0,29,1,FR,0
3,french,GLO63,S05M_L123_V6_M1_N3_CS0,NA,NA,e,f,f,S05M,i,1,0,30,1,GL,4
3,french,EN2756,participant8/participant8_en7,16.74,17.22,u,z,f,EN-participant8,u,2,2,31,1,EN,1
3,french,FR-participant5_tɔʃ,participant5/participant5_fr15,35.36,35.92,ɔ,t,ʃ,FR-participant5,ɔ,4,9,32,1,FR,0
3,french,FR205,participant6/participant6_fr3,14.39,15.05,i,f,f,FR-participant6,i,4,0,33,1,FR,0
3,french,BR99,participant2/participant2_br10,0.58,1.2631,i,s,p,BR-participant2,i,2,0,34,1,BR,2
3,french,FR-participant6_føt,participant6/participant6_fr11,4.54578,5.12398,ø,f,t,FR-participant6,ø,2,5,35,1,FR,0
3,french,GR11,participant6/participant6_ger2,22.39,22.8,ɪ,f,s,GR-participant6,ɛ,4,4,36,1,GR,3
3,french,ES16,participant2/participant2_est4,10.92,11.42,æ:,s,t,ES-participant2,a,0,7,37,1,ES,6
3,french,FR-participant6_sœt,participant6/participant6_fr13,3.96758,4.50847,œ,s,t,FR-participant6,ɛ,4,4,38,1,FR,0
3,french,FR1897,participant3/participant3_fr26,11.56,12.03,ɔ̃,z,b,FR-participant3,ɔ̃,4,11,39,1,FR,0
3,french,EN2579,participant5/participant5_en8,13.12,13.51,eɪ,z,f,EN-participant5,i,0,0,40,1,EN,1
3,french,FR-participant6_kɛf,participant6/participant6_fr8,6.08,6.38,ɛ,k,f,FR-participant6,ø,1,5,41,1,FR,0
3,french,BR342,participant4/participant4_br10,4.56443,5.01207,ɔ,k,s,BR-participant4,ɔ,2,9,42,1,BR,2
3,french,GLO155,S07F_L088_V6_M1_N3_CS0,NA,NA,i,t,t,S07F,i,4,0,43,1,GL,4
3,french,FR-participant3_sok,participant3/participant3_fr19,28.86746,29.42,o,s,k,FR-participant3,u,3,2,44,1,FR,0
3,french,TU223,participant1/participant1_tur3,13.99,14.43,y,t,s,TU-participant1,y,3,1,45,1,TU,5
3,french,GR721,participant5/participant5_ger2,26.59197,27.25000,iː,b,s,GR-participant5,i,0,0,46,1,GR,3
3,french,FR-participant7_tɔt,participant7/participant7_fr13,48.43,48.86,ɔ,t,t,FR-participant7,ɔ,1,9,47,1,FR,0
3,french,FR3836,participant5/participant5_fr13,0.36782,0.82000,a,ʃ,v,FR-participant5,a,1,7,48,1,FR,0
3,french,BR703,participant1/participant1_br13,32.58,33.05,ũ,m,d,BR-participant1,ɔ̃,1,11,49,1,BR,2
3,french,FR-participant8_dɛs,participant8/participant8_fr10,42.41,43.22,ɛ,d,s,FR-participant8,ɛ,4,4,50,1,FR,0
3,french,EN1303,participant3/participant3_en2,4.92,5.3,ɪ,f,s,EN-participant3,i,1,0,51,1,EN,1
3,french,ES280,participant1/participant1_est1,20.53,21.12,ɤ:,m,v,ES-participant1,u,1,2,52,1,ES,6
3,french,FR-participant7_toʃ,participant7/participant7_fr11,20.58615,20.97,o,t,ʃ,FR-participant7,u,4,2,53,1,FR,0
3,french,FR3073,participant7/participant7_fr3,18.96,19.36,y,z,f,FR-participant7,y,3,1,54,1,FR,0
3,french,BR989,participant5/participant5_br7,20.92,21.3,o,t,f,BR-participant5,ɔ,3,9,55,1,BR,2
3,french,FR-participant8_tot,participant8/participant8_fr23,10.38,10.84,o,t,t,FR-participant8,u,4,2,56,1,FR,0
3,french,EN1888,participant1/participant1_en3,17.84,18.1801,i,z,b,EN-participant1,i,4,0,57,1,EN,1
3,french,GLO41,S05M_L097_V6_M1_N3_CS0,NA,NA,ɔ,g,g,S05M,ɔ,3,9,58,1,GL,4
3,french,FR-participant3_sɔb,participant3/participant3_fr20,42.76,43.3,ɔ,s,b,FR-participant3,ɔ,1,9,59,1,FR,0
3,french,GR544,participant1/participant1_ger5,17.78,18.23,ʊ,z,t,GR-participant1,u,1,2,60,1,GR,3
3,french,FR1480,participant4/participant4_fr21,14.86,15.2,ɛ̃,z,b,FR-participant4,ɑ̃,2,12,61,1,FR,0
3,french,FR-participant5_keb,participant5/participant5_fr6,11.86,12.3,e,k,b,FR-participant5,i,3,0,62,1,FR,0
3,french,TU59,participant2/participant2_tur5,6.15,6.41,u,f,z,TU-participant2,u,4,2,63,1,TU,5
3,french,BR935,participant5/participant5_br1,26.8,27.21,e,z,b,BR-participant5,ɛ,3,4,64,1,BR,2
3,french,FR-participant7_tɛʃ,participant7/participant7_fr4,21.09,21.59,ɛ,t,ʃ,FR-participant7,ɛ,2,4,65,1,FR,0
3,french,GLO26,S01F_L139_V6_M1_N3_CS0,NA,NA,o,f,f,S01F,ɔ,0,9,66,1,GL,4
3,french,ES107,participant4/participant4_est1,3.83000,4.30748,i:,k,r,ES-participant4,i,0,0,67,1,ES,6
3,french,FR-participant3_søt,participant3/participant3_fr12,5.66,6.41,ø,s,t,FR-participant3,ø,2,5,68,1,FR,0
3,french,FR1511,participant4/participant4_fr12,31.93798,32.50000,ø,ʃ,v,FR-participant4,œ,2,6,69,1,FR,0
3,french,BR32,participant2/participant2_br9,3.06,3.79,a,s,k,BR-participant2,a,3,7,70,1,BR,2
3,french,FR-participant3_fœt,participant3/participant3_fr13,38.57496,39.05,œ,f,t,FR-participant3,ø,2,5,71,1,FR,0
3,french,EN1487,participant3/participant3_en8,7.19,7.61,oʊ,f,s,EN-participant3,u,0,2,72,1,EN,1
3,french,GR355,participant4/participant4_ger4,26.17,26.62,ʏ,f,t,GR-participant4,ø,3,5,73,1,GR,3
3,french,FR3531,participant5/participant5_fr14,30.34,30.94,o,z,f,FR-participant5,u,4,2,74,1,FR,0
3,french,GLO44,S04F_L118_V6_M1_N3_CS0,NA,NA,aː,p,p,S04F,ɔ,0,9,75,1,GL,4
3,french,BR834,participant1/participant1_br11,33.55,34.08,u,k,s,BR-participant1,u,2,2,76,1,BR,2
3,french,TU174,participant3/participant3_tur1,16.27,16.59,ɯ,ʃ,t,TU-participant3,ø,1,5,77,1,TU,5
3,french,EN124,participant6/participant6_en20,8.46,9.06,æ,t,s,EN-participant6,a,0,7,78,1,EN,1
3,french,GR499,participant3/participant3_ger4,1.34,1.82,aː,ɡ,s,GR-participant3,a,3,7,79,1,GR,3
3,french,FR4475,participant8/participant8_fr24,26.56,27.19,ɔ,f,f,FR-participant8,ɔ,1,9,80,1,FR,0
3,french,EN400,participant2/participant2_en12,31.46,31.93,ɛ,z,f,EN-participant2,ɛ,2,4,81,1,EN,1
3,french,ES246,participant1/participant1_est3,25.04,25.59,y:,m,v,ES-participant1,ø,2,5,82,1,ES,6
3,french,BR504,participant3/participant3_br9,2.22,2.61,ĩ,z,b,BR-participant3,i,4,0,83,1,BR,2
3,french,TU134,participant3/participant3_tur6,3.10400,3.38000,u,f,z,TU-participant3,ø,4,5,84,1,TU,5
3,french,FR1956,participant3/participant3_fr22,10.94,11.55,ɔ,ʃ,v,FR-participant3,ɔ,0,9,85,1,FR,0
3,french,GR236,participant2/participant2_ger5,10.16547,10.64220,ʊ,f,s,GR-participant2,o,2,8,86,1,GR,3
3,french,BR399,participant4/participant4_br2,34.56,34.96,u,d,k,BR-participant4,u,2,2,87,1,BR,2
3,french,GLO78,S03M_L094_V6_M1_N3_CS0,NA,NA,i,p,p,S03M,ø,1,5,88,1,GL,4
3,french,FR3522,participant5/participant5_fr14,16.14,16.69,u,ʃ,v,FR-participant5,u,1,2,89,1,FR,0
3,french,FR542,participant6/participant6_fr17,37.20626,37.67255,o,f,f,FR-participant6,u,3,2,90,1,FR,0
3,french,EN1727,participant1/participant1_en5,15.0,15.43831,ʊ,z,b,EN-participant1,ɔ,2,9,91,1,EN,1
3,french,GR95,participant6/participant6_ger4,18.36,18.7,ʏ,n,t,GR-participant6,y,2,1,92,1,GR,3
3,french,BR810,participant1/participant1_br1,12.62,13.12,ɛ,t,t,BR-participant1,ɛ,2,4,93,1,BR,2
3,french,ES195,participant3/participant3_est4,16.37,16.78,ø:,l,s,ES-participant3,ø,2,5,94,1,ES,6
3,french,FR876,participant2/participant2_fr11,0.53,0.8,a,m,d,FR-participant2,a,4,7,95,1,FR,0
3,french,EN892,participant4/participant4_en12,35.37333,35.73,ʌ,b,f,EN-participant4,a,3,7,96,1,EN,1
3,french,TU131,participant4/participant4_tur5,25.03,25.18,ɯ,p,t,TU-participant4,u,4,2,97,1,TU,5
3,french,EN1971,participant7/participant7_en10,23.22,23.66,oʊ,t,f,EN-participant7,u,1,2,98,1,EN,1
4,french,BR181,participant2/participant2_br6,12.24,12.9,o,b,k,BR-participant2,o,3,8,0,1,BR,2
4,french,FR2590,participant1/participant1_fr10,43.90045,44.28000,ø,ʃ,v,FR-participant1,ø,3,5,1,1,FR,0
4,french,FR-participant6_føt,participant6/participant6_fr11,4.54578,5.12398,ø,f,t,FR-participant6,ø,2,5,2,1,FR,0
4,french,EN1843,participant1/participant1_en11,10.26,10.67,eɪ,z,b,EN-participant1,ɛ,2,4,3,1,EN,1
4,french,GR238,participant2/participant2_ger5,13.48497,13.92640,ʊ,z,t,GR-participant2,o,2,8,4,1,GR,3
4,french,FR-participant4_sɔk,participant4/participant4_fr20,15.31,15.86,ɔ,s,k,FR-participant4,œ,2,6,5,1,FR,0
4,french,ES93,participant4/participant4_est6,0.5,1.04,ø:,s,t,ES-participant4,ø,2,5,6,1,ES,6
4,french,GLO104,S03M_L099_V6_M1_N3_CS0,NA,NA,ɔ,f,f,S03M,a,2,7,7,1,GL,4
4,french,FR-participant3_sok,participant3/participant3_fr19,28.86746,29.42,o,s,k,FR-participant3,u,3,2,8,1,FR,0
4,french,FR1626,participant4/participant4_fr7,13.62,14.05,e,z,f,FR-participant4,i,2,0,9,1,FR,0
4,french,BR853,participant1/participant1_br4,35.56,36.1,õ,k,b,BR-participant1,ɔ̃,3,11,10,1,BR,2
4,french,FR-participant8_tot,participant8/participant8_fr23,10.38,10.84,o,t,t,FR-participant8,o,1,8,11,1,FR,0
4,french,TU2,participant2/participant2_tur4,4.42,4.81,i,t,s,TU-participant2,i,3,0,12,1,TU,5
4,french,EN2269,participant7/participant7_en6,22.88,23.4,ʊ,f,s,EN-participant7,ɔ,2,9,13,1,EN,1
4,french,FR-participant6_sœt,participant6/participant6_fr13,3.96758,4.50847,œ,s,t,FR-participant6,ø,3,5,14,1,FR,0
4,french,FR777,participant2/participant2_fr2,17.77,18.12,i,z,b,FR-participant2,i,3,0,15,1,FR,0
4,french,GR690,participant5/participant5_ger7,19.94,20.71,yː,ts,k,GR-participant5,y,3,1,16,1,GR,3
4,french,FR-participant5_kɛb,participant5/participant5_fr7,35.88,36.28,ɛ,k,b,FR-participant5,ɛ,3,4,17,1,FR,0
4,french,GLO130,S05M_L112_V6_M1_N3_CS0,NA,NA,aː,t,t,S05M,ɔ,2,9,18,1,GL,4
4,french,BR927,participant5/participant5_br1,11.28,11.74,ɛ,d,s,BR-participant5,ɛ,2,4,19,1,BR,2
4,french,FR-participant5_kos,participant5/participant5_fr15,8.29,8.95,o,k,s,FR-participant5,u,3,2,20,1,FR,0
4,french,ES330,participant5/participant5_est3,23.61,24.22,y:,m,v,ES-participant5,y,2,1,21,1,ES,6
4,french,EN1188,participant3/participant3_en11,17.08,17.42,ɛ,t,f,EN-participant3,a,3,7,22,1,EN,1
4,french,FR-participant3_sɔb,participant3/participant3_fr20,42.76,43.3,ɔ,s,b,FR-participant3,œ,3,6,23,1,FR,0
4,french,FR423,participant6/participant6_fr5,43.43248,43.95473,y,f,z,FR-participant6,y,3,1,24,1,FR,0
4,french,GR404,participant3/participant3_ger3,1.27383,1.80000,ɪ,f,s,GR-participant3,ɛ,2,4,25,1,GR,3
4,french,FR-participant3_søt,participant3/participant3_fr12,5.66,6.41,ø,s,t,FR-participant3,ø,3,5,26,1,FR,0
4,french,BR472,participant3/participant3_br5,23.91,24.36,ɐ̃,k,s,BR-participant3,o,3,8,27,1,BR,2
4,french,TU201,participant1/participant1_tur6,7.9,8.13,u,g,g,TU-participant1,o,2,8,28,1,TU,5
4,french,FR-participant4_kef,participant4/participant4_fr7,11.63,12.18,e,k,f,FR-participant4,i,2,0,29,1,FR,0
4,french,FR4475,participant8/participant8_fr24,26.56,27.19,ɔ,f,f,FR-participant8,ɔ,3,9,30,1,FR,0
4,french,EN133,participant6/participant6_en20,28.87,29.42,ɑ,b,f,EN-participant6,a,2,7,31,1,EN,1
4,french,FR-participant5_køs,participant5/participant5_fr9,26.81,27.42,ø,k,s,FR-participant5,ø,2,5,32,1,FR,0
4,french,BR338,participant4/participant4_br8,17.85671,18.16213,ũ,z,b,BR-participant4,ɔ̃,3,11,33,1,BR,2
4,french,GLO37,S07F_L139_V6_M1_N3_CS0,NA,NA,o,f,f,S07F,o,2,8,34,1,GL,4
4,french,FR-participant3_fœt,participant3/participant3_fr13,38.57496,39.05,œ,f,t,FR-participant3,œ,2,6,35,1,FR,0
4,french,ES161,participant3/participant3_est6,19.55,20.03,i:,l,s,ES-participant3,u,2,2,36,1,ES,6
4,french,FR456,participant6/participant6_fr25,13.32,13.81,ɑ̃,z,f,FR-participant6,ɑ̃,3,12,37,1,FR,0
4,french,FR-participant5_tɔʃ,participant5/participant5_fr15,35.36,35.92,ɔ,t,ʃ,FR-participant5,ɔ,3,9,38,1,FR,0
4,french,GR107,participant6/participant6_ger1,6.28,6.74,aː,b,s,GR-participant6,a,3,7,39,1,GR,3
4,french,EN456,participant2/participant2_en14,21.61,22.08,ʌ,z,b,EN-participant2,œ,2,6,40,1,EN,1
4,french,FR-participant6_sœt,participant6/participant6_fr13,3.96758,4.50847,œ,s,t,FR-participant6,œ,1,6,41,1,FR,0
4,french,BR1,participant2/participant2_br3,3.33000,3.85567,u,m,d,BR-participant2,u,3,2,42,1,BR,2
4,french,GLO103,S01F_L126_V6_M1_N3_CS0,NA,NA,e,p,p,S01F,i,3,0,43,1,GL,4
4,french,FR-participant5_teʃ,participant5/participant5_fr5,29.79,30.41,e,t,ʃ,FR-participant5,i,2,0,44,1,FR,0
4,french,FR3328,participant7/participant7_fr17,15.05,15.62,ɔ̃,z,f,FR-participant7,ɔ̃,3,11,45,1,FR,0
4,french,GR268,participant4/participant4_ger7,25.07,25.67,ʏ,f,s,GR-participant4,œ,3,6,46,1,GR,3
4,french,FR-participant7_tɛʃ,participant7/participant7_fr4,21.09,21.59,ɛ,t,ʃ,FR-participant7,ɛ,2,4,47,1,FR,0
4,french,BR329,participant4/participant4_br5,39.55168,39.88741,i,s,p,BR-participant4,i,2,0,48,1,BR,2
4,french,EN962,participant4/participant4_en1,34.14555,34.48128,ɪ,z,f,EN-participant4,ɛ,2,4,49,1,EN,1
4,french,FR-participant5_keb,participant5/participant5_fr6,11.86,12.3,e,k,b,FR-participant5,i,3,0,50,1,FR,0
4,french,TU86,participant4/participant4_tur3,22.97552,23.26723,ɯ,ʃ,t,TU-participant4,œ,3,6,51,1,TU,5
4,french,FR2273,participant3/participant3_fr14,25.57,26.44,œ,ʃ,v,FR-participant3,œ,3,6,52,1,FR,0
4,french,FR-participant7_tɔt,participant7/participant7_fr13,48.43,48.86,ɔ,t,t,FR-participant7,œ,1,6,53,1,FR,0
